,rating,timestamp,genres
21869594,4.5,1574173862,Fantasy
21869595,4.5,1574173862,Romance
21869804,5.0,1574174214,Animation
21869805,5.0,1574174214,Children
21870324,4.5,1574174209,Animation
21870325,4.5,1574174209,Children
21870326,4.5,1574174209,Fantasy
21870412,3.0,1574173812,Action
21870413,3.0,1574173812,Adventure
21870414,3.0,1574173812,Animation
21870415,3.0,1574173812,Sci-Fi
21871735,4.5,1573894963,Drama
21871753,1.0,1573894939,Comedy
21871754,1.0,1573894939,Romance
21871936,4.0,1573898058,Crime
21871937,4.0,1573898058,Drama
21871938,4.0,1573898058,Thriller
21884138,4.0,1573753709,Drama
21884211,5.0,1573804443,Drama
21884382,4.0,1573753756,Drama
21953928,3.5,1574076696,Drama
21953938,4.0,1574054661,Action
21953939,4.0,1574054661,Crime
21953940,4.0,1574054661,Sci-Fi
21954008,4.0,1574067298,Drama
21954012,4.0,1574143122,Documentary
21966474,3.0,1573731551,Comedy
21966475,3.0,1573731551,Romance
21969360,4.5,1574250275,Adventure
21969361,4.5,1574250275,Animation
21969362,4.5,1574250275,Children
21969363,4.5,1574250275,Fantasy
21970101,5.0,1573732451,Comedy
21973047,4.0,1574153285,Drama
21973048,4.0,1574153285,Mystery
21973049,4.0,1574153285,Thriller
21974105,2.0,1574065326,Comedy
21974106,2.0,1574065326,Romance
21974184,2.0,1573823358,Fantasy
21974890,3.0,1573731532,Comedy
21974891,3.0,1573731532,Drama
21974892,3.0,1573731532,Romance
21975464,5.0,1574064805,Adventure
21975465,5.0,1574064805,Animation
21975466,5.0,1574064805,Children
21975467,5.0,1574064805,Comedy
21975969,4.0,1573944266,Crime
21975970,4.0,1573944266,Mystery
21975971,4.0,1573944266,Thriller
21975972,5.0,1573945153,Action
21975973,5.0,1573945153,Comedy
21975974,5.0,1573945153,Horror
21975975,5.0,1573945153,Thriller
21975976,4.0,1573944290,Action
21975977,4.0,1573944290,Adventure
21975978,4.0,1573944290,Sci-Fi
21975979,5.0,1573945384,Drama
21975980,4.0,1573944275,Crime
21975981,4.0,1573944275,Drama
21975982,5.0,1574013111,Comedy
21975983,5.0,1573945980,Drama
21975984,5.0,1573945980,Mystery
21975985,5.0,1573945980,Western
21975986,4.0,1573944277,Crime
21975987,4.0,1573944277,Drama
21975988,5.0,1573944442,Horror
21975989,5.0,1573944442,Sci-Fi
21975990,5.0,1573944442,Thriller
21975991,5.0,1574013198,Crime
21975992,5.0,1574013198,Mystery
21975993,5.0,1574013198,Thriller
21975994,5.0,1574014885,Drama
21975995,3.5,1573944282,Action
21975996,3.5,1573944282,Adventure
21975997,3.5,1573944282,Sci-Fi
21975998,5.0,1574014855,Fantasy
21975999,5.0,1574014855,Sci-Fi
21976000,5.0,1573944586,Action
21976001,5.0,1573944586,Drama
21976002,5.0,1573944586,War
21976003,5.0,1573944838,Drama
21976004,5.0,1573944838,War
21976005,5.0,1573945372,Drama
21976006,5.0,1573945372,War
21976007,5.0,1573945955,Drama
21976008,5.0,1573945955,Western
21976009,5.0,1573946055,Action
21976010,5.0,1573946055,Adventure
21976011,5.0,1573946055,Animation
21976012,5.0,1573946055,Sci-Fi
21976013,5.0,1573945568,Horror
21976014,5.0,1573945568,Mystery
21976015,5.0,1573945568,Thriller
21976016,5.0,1573945185,Comedy
21976017,5.0,1573945185,Drama
21976018,5.0,1574013571,Drama
21976019,5.0,1574013571,Sci-Fi
21976020,5.0,1574013571,Thriller
21976021,5.0,1573945285,Horror
21976022,5.0,1573945285,Mystery
21976023,5.0,1573945285,Thriller
21976024,5.0,1573945276,Horror
21976025,5.0,1573945539,Horror
21976026,5.0,1573945539,Thriller
21976027,5.0,1573945565,Horror
21976028,5.0,1573945565,Mystery
21976029,5.0,1573946001,Drama
21976030,5.0,1573946001,Mystery
21976031,5.0,1573946001,Thriller
21976032,5.0,1573945533,Action
21976033,5.0,1573945533,Horror
21976034,5.0,1573945533,Sci-Fi
21976035,5.0,1573945533,Thriller
21976036,5.0,1573945068,Action
21976037,5.0,1573945068,Drama
21976038,5.0,1573945068,War
21976039,5.0,1574012920,Horror
21976040,5.0,1573945046,Drama
21976041,4.0,1573944270,Action
21976042,4.0,1573944270,Crime
21976043,4.0,1573944270,Drama
21976044,4.0,1573944270,Thriller
21976045,5.0,1573944796,Action
21976046,5.0,1573944796,Adventure
21976047,5.0,1573944796,Animation
21976048,5.0,1573944796,Drama
21976049,5.0,1573944796,Fantasy
21976050,5.0,1574013035,Adventure
21976051,5.0,1574013035,Crime
21976052,5.0,1574013035,Drama
21976053,5.0,1573945268,Horror
21976054,5.0,1573945268,Mystery
21976055,5.0,1573945084,Crime
21976056,5.0,1573945084,Drama
21976057,5.0,1573945084,Thriller
21976058,5.0,1573944792,Drama
21976059,5.0,1573944792,Romance
21976060,5.0,1573944619,Comedy
21976061,5.0,1573944619,Drama
21976062,5.0,1573946010,Crime
21976063,5.0,1573946010,Drama
21976064,5.0,1573946010,Film-Noir
21976065,5.0,1573946010,Mystery
21976066,5.0,1573946010,Thriller
21976067,5.0,1573944719,Drama
21976068,5.0,1573944719,Mystery
21976069,5.0,1573944719,Sci-Fi
21976070,5.0,1573944719,Thriller
21976071,5.0,1573946271,Drama
21976072,5.0,1573946271,Fantasy
21976073,5.0,1573946271,Horror
21976074,5.0,1573946271,Thriller
21976075,5.0,1573946271,War
21976076,3.0,1573944795,Comedy
21976077,3.0,1573944795,Romance
21976078,5.0,1573946281,Drama
21976079,5.0,1573946281,Romance
21976080,5.0,1574012944,Horror
21976081,5.0,1573944254,Adventure
21976082,5.0,1573944254,Animation
21976083,5.0,1573944254,Fantasy
21976084,5.0,1573946170,Documentary
21976085,5.0,1573944798,Animation
21976086,5.0,1573944798,Children
21976087,5.0,1573944798,Drama
21976088,5.0,1573944798,Fantasy
21976089,5.0,1573944317,Action
21976090,5.0,1573944317,Horror
21976091,5.0,1573944317,Sci-Fi
21976092,5.0,1573944427,Drama
21976093,5.0,1574013215,Fantasy
21976094,5.0,1574013215,Horror
21976095,5.0,1574013215,Sci-Fi
21976096,5.0,1574013215,Thriller
21976097,5.0,1574014791,Drama
21976098,5.0,1574014791,War
21976099,5.0,1573945145,Action
21976100,5.0,1573945145,Drama
21976101,5.0,1573945145,Horror
21976102,5.0,1573945145,Thriller
21976103,5.0,1573944718,Drama
21976104,5.0,1573944718,Romance
21976105,5.0,1573944718,Sci-Fi
21976106,5.0,1573945558,Action
21976107,5.0,1573945558,Drama
21976108,5.0,1573945558,Horror
21976109,5.0,1574014772,Comedy
21976110,5.0,1573944651,Drama
21976111,5.0,1573944410,Drama
21976112,5.0,1573944410,Horror
21976113,5.0,1573944410,Mystery
21976114,5.0,1573944410,Thriller
21976115,5.0,1573945852,Action
21976116,5.0,1573945852,Crime
21976117,4.0,1573944734,Comedy
21976118,4.0,1573944734,Horror
21976119,5.0,1574013231,Action
21976120,5.0,1574013231,Mystery
21976121,5.0,1574013231,Thriller
21976122,5.0,1573946204,Documentary
21976123,5.0,1573944377,Drama
21976124,5.0,1573944377,Horror
21976125,5.0,1573944377,Mystery
21976126,5.0,1573944377,Romance
21976127,5.0,1573944377,Thriller
21976128,5.0,1573944662,Mystery
21976129,5.0,1573944662,Thriller
21976130,5.0,1573945585,Crime
21976131,5.0,1573945585,Drama
21976132,5.0,1573945585,Mystery
21976133,5.0,1573945585,Thriller
21976134,5.0,1573944736,Adventure
21976135,5.0,1573944736,Animation
21976136,5.0,1573944736,Fantasy
21976137,5.0,1573944736,Romance
21976138,5.0,1573946077,Documentary
21976139,5.0,1573945122,Adventure
21976140,5.0,1573945122,Drama
21976141,5.0,1573945122,Horror
21976142,5.0,1573945122,Thriller
21976143,5.0,1574013786,Crime
21976144,5.0,1574013786,Drama
21976145,5.0,1574013786,Film-Noir
21976146,5.0,1574013786,Mystery
21976147,5.0,1573944713,Drama
21976148,5.0,1573944713,Fantasy
21976149,5.0,1573944713,Thriller
21976150,5.0,1573945169,Comedy
21976151,5.0,1573945169,Drama
21976152,5.0,1573945169,Horror
21976153,5.0,1573945169,Sci-Fi
21976154,5.0,1573945169,Thriller
21976155,5.0,1573945407,Crime
21976156,5.0,1573945407,Drama
21976157,5.0,1573945407,Thriller
21976158,3.5,1573944846,Crime
21976159,3.5,1573944846,Drama
21976160,5.0,1573944570,Drama
21976161,5.0,1573944570,Horror
21976162,5.0,1573944570,Mystery
21976163,5.0,1573944570,Thriller
21976164,5.0,1573945344,Animation
21976165,5.0,1573945344,Comedy
21976166,5.0,1573945344,Drama
21976167,5.0,1573945344,Romance
21976168,5.0,1573945344,Sci-Fi
21976169,4.0,1573944279,Action
21976170,4.0,1573944279,Crime
21976171,4.0,1573944279,Drama
21976172,4.0,1573944279,IMAX
21976173,5.0,1574013095,Drama
21976174,5.0,1574013095,Thriller
21976175,5.0,1573945435,Adventure
21976176,5.0,1573945435,Drama
21976177,5.0,1573945435,Thriller
21976178,5.0,1573946065,Animation
21976179,5.0,1573946065,Drama
21976180,5.0,1573946065,Romance
21976181,5.0,1573945113,Crime
21976182,5.0,1573945113,Drama
21976183,5.0,1573945113,Mystery
21976184,5.0,1573945113,Thriller
21976185,5.0,1573944519,Drama
21976186,5.0,1573944519,Thriller
21976187,5.0,1573944451,Action
21976188,5.0,1573944451,Comedy
21976189,5.0,1573944451,Fantasy
21976190,5.0,1573944451,Musical
21976191,5.0,1573944451,Romance
21976192,4.5,1574013016,Drama
21976193,5.0,1573946214,Documentary
21976194,5.0,1574013003,Drama
21976195,5.0,1573946124,Documentary
21976196,5.0,1573945241,Action
21976197,5.0,1573945241,Adventure
21976198,5.0,1573945241,Drama
21976199,5.0,1573945241,Sci-Fi
21976200,5.0,1573945241,Thriller
21976201,5.0,1573945320,Action
21976202,5.0,1573945320,Crime
21976203,5.0,1574014765,Comedy
21976204,5.0,1574014765,Musical
21976205,5.0,1573945209,Documentary
21976206,5.0,1573946251,Documentary
21976207,5.0,1573945054,Adventure
21976208,5.0,1573945054,Drama
21976209,5.0,1574012906,Adventure
21976210,5.0,1574012906,Animation
21976211,5.0,1574012906,Comedy
21976212,5.0,1574012906,Fantasy
21976213,5.0,1574012906,Musical
21976214,5.0,1574012906,Romance
21976215,5.0,1574013132,Comedy
21976216,5.0,1574013132,Drama
21976217,5.0,1573944626,Horror
21976218,5.0,1573944626,Sci-Fi
21976219,5.0,1573944626,Thriller
21976220,5.0,1574013326,Thriller
21976221,4.5,1573946034,Thriller
21976222,5.0,1573945294,Action
21976223,5.0,1573945294,Thriller
21976224,4.0,1573945541,Action
21976225,4.0,1573945541,Animation
21976226,4.0,1573945541,Comedy
21976227,5.0,1574012897,Horror
21976228,5.0,1574012897,Romance
21976229,5.0,1574012897,Thriller
21976230,5.0,1573944857,Horror
21976231,3.5,1573945545,Action
21976232,3.5,1573945545,Adventure
21976233,3.5,1573945545,Sci-Fi
21976234,3.5,1573944875,Horror
21976235,5.0,1574013335,(no genres listed)
21976236,5.0,1574014106,Thriller
21976237,5.0,1574013601,Drama
21976238,5.0,1573945096,Mystery
21976239,5.0,1573945096,Thriller
21976240,3.0,1573945562,Action
21976241,3.0,1573945562,Adventure
21976242,3.0,1573945562,Fantasy
21976243,3.0,1573945562,Sci-Fi
21976244,5.0,1574013345,Drama
21976245,5.0,1573945300,Action
21976246,5.0,1573945300,Crime
21976247,5.0,1573945300,Thriller
21976248,5.0,1573945536,Horror
21976249,5.0,1574013271,Action
21976250,5.0,1574013271,Sci-Fi
21976251,5.0,1573944932,Documentary
21976252,5.0,1573944932,Drama
21976253,5.0,1574013589,Drama
21976254,5.0,1573945505,(no genres listed)
21976255,4.0,1573944301,Documentary
21976256,5.0,1573946342,Drama
21976257,5.0,1573946342,Horror
21976258,5.0,1573946342,Mystery
21976259,5.0,1573944329,Comedy
21976260,5.0,1573944329,Drama
21976261,2.0,1573944338,Crime
21976262,2.0,1573944338,Drama
21976263,2.0,1573944338,Thriller
21978997,3.5,1574013898,Thriller
21979204,3.5,1574189822,Comedy
21979205,3.5,1574189822,Drama
22034344,4.0,1573940989,Comedy
22055369,4.0,1573808997,Comedy
22055370,4.0,1573808997,Drama
22078961,5.0,1574186104,Action
22078962,5.0,1574186104,Adventure
22078963,5.0,1574186104,Crime
22078964,5.0,1574186104,Drama
22078965,5.0,1574186104,Thriller
22079476,2.5,1574185871,Comedy
22079499,1.0,1574185883,Action
22079500,1.0,1574185883,Children
22079501,1.0,1574185883,Sci-Fi
22079502,1.0,1574185883,IMAX
22079548,2.5,1574185692,Action
22079549,2.5,1574185692,Adventure
22079550,2.5,1574185692,Sci-Fi
22079551,2.5,1574185692,Thriller
22079616,2.0,1574185700,Action
22079617,2.0,1574185700,Comedy
22079618,2.0,1574185700,Crime
22079676,4.0,1574185772,Drama
22079677,4.0,1574185772,Romance
22079678,4.0,1574185772,Sci-Fi
22079885,2.0,1574185734,Action
22079886,2.0,1574185734,Sci-Fi
22079887,2.0,1574185734,Thriller
22079888,2.0,1574185734,IMAX
22079939,1.0,1574185687,Comedy
22079977,2.0,1574185877,Comedy
22079982,2.5,1574185725,Drama
22079990,3.0,1574185721,Drama
22079991,3.0,1574185721,Thriller
22080073,3.0,1574185854,Documentary
22080801,0.5,1573690784,Action
22080802,0.5,1573690784,Adventure
22080803,0.5,1573690784,Sci-Fi
22080813,0.5,1573690775,Comedy
22080814,0.5,1573690775,Drama
22080841,4.0,1574185613,Crime
22080842,4.0,1574185613,Drama
22080843,4.0,1574185613,Thriller
22155895,4.5,1574219785,Crime
22155896,4.5,1574219785,Drama
22155897,4.5,1574219793,Drama
22155898,4.5,1574219793,War
22155899,5.0,1574219790,Action
22155900,5.0,1574219790,Sci-Fi
22155901,5.0,1574219790,Thriller
22155902,5.0,1574219786,Action
22155903,5.0,1574219786,Crime
22155904,5.0,1574219786,Drama
22155905,5.0,1574219786,Thriller
22155906,5.0,1574219797,Adventure
22155907,5.0,1574219797,Fantasy
22155908,5.0,1574219795,Action
22155909,5.0,1574219795,Adventure
22155910,5.0,1574219795,Drama
22155911,5.0,1574219795,Fantasy
22155912,4.0,1574220232,Action
22155913,4.0,1574220232,Crime
22155914,4.0,1574220232,Drama
22155915,4.0,1574220232,Thriller
22155916,3.5,1574219877,Action
22155917,3.5,1574219877,Drama
22155918,3.5,1574219877,War
22155919,4.0,1574220383,Action
22155920,4.0,1574220383,Comedy
22155921,4.0,1574220383,Crime
22155922,4.0,1574220043,Action
22155923,4.0,1574220043,Sci-Fi
22155924,4.0,1574220043,Thriller
22155925,4.0,1574220120,Action
22155926,4.0,1574220120,Adventure
22155927,4.0,1574220120,Sci-Fi
22155928,4.0,1574220120,Thriller
22155929,3.0,1574220273,Action
22155930,3.0,1574220273,Comedy
22155931,3.0,1574220273,IMAX
22155932,3.5,1574219863,Adventure
22155933,3.5,1574219863,Animation
22155934,3.5,1574219863,Children
22155935,3.5,1574219863,Drama
22155936,3.0,1574220125,Action
22155937,3.0,1574220125,Adventure
22155938,3.0,1574220125,Sci-Fi
22155939,3.0,1574220125,IMAX
22155940,3.5,1574220184,Action
22155941,3.5,1574220184,Adventure
22155942,3.5,1574220184,Animation
22155943,3.5,1574220184,Children
22155944,3.5,1574220184,Comedy
22155945,3.5,1574220184,Romance
22155946,4.0,1574220363,Drama
22155947,4.0,1574220363,Romance
22155948,4.0,1574220363,Sci-Fi
22155949,4.0,1574220707,Horror
22155950,4.0,1574220707,Thriller
22155951,4.0,1574220441,Action
22155952,4.0,1574220441,Sci-Fi
22155953,4.0,1574220441,Thriller
22155954,3.0,1574220210,Drama
22155955,3.0,1574220210,Fantasy
22155956,3.0,1574220210,Horror
22155957,3.0,1574220210,Romance
22155958,3.0,1574220210,Thriller
22155959,5.0,1574219866,Action
22155960,5.0,1574219866,Adventure
22155961,5.0,1574219866,Sci-Fi
22155962,5.0,1574219866,IMAX
22155963,3.5,1574220062,Action
22155964,3.5,1574220062,Adventure
22155965,3.5,1574220062,Drama
22155966,4.0,1574219886,Drama
22155967,4.0,1574219886,Mystery
22155968,4.0,1574219886,Thriller
22155969,3.5,1574220202,Comedy
22155970,3.5,1574220202,Sci-Fi
22155971,1.5,1574220751,Horror
22155972,3.0,1574220208,Fantasy
22155973,3.0,1574220208,Romance
22155974,3.0,1574220208,Thriller
22155975,3.0,1574220208,IMAX
22155976,4.5,1574219995,Animation
22155977,4.5,1574219995,Children
22155978,4.5,1574219995,Comedy
22155979,4.5,1574219995,Crime
22155980,5.0,1574219789,Action
22155981,5.0,1574219789,Crime
22155982,5.0,1574219789,Drama
22155983,5.0,1574219789,Mystery
22155984,5.0,1574219789,Sci-Fi
22155985,5.0,1574219789,Thriller
22155986,5.0,1574219789,IMAX
22155987,3.0,1574220398,Action
22155988,3.0,1574220398,Horror
22155989,3.0,1574220398,Sci-Fi
22155990,3.0,1574220398,Thriller
22155991,3.0,1574220398,IMAX
22155992,2.0,1574220776,Horror
22155993,2.0,1574220776,Mystery
22155994,2.0,1574220776,Thriller
22155995,3.0,1574220456,Action
22155996,3.0,1574220456,Drama
22155997,3.0,1574220456,Thriller
22155998,4.5,1574222307,Drama
22155999,4.0,1574220028,Animation
22156000,4.0,1574220028,Children
22156001,4.0,1574220028,Comedy
22156002,4.0,1574220028,Fantasy
22156003,4.0,1574220028,Musical
22156004,4.0,1574220028,Romance
22156005,4.0,1574220028,IMAX
22156006,3.5,1574220316,Adventure
22156007,3.5,1574220316,Children
22156008,3.5,1574220316,Fantasy
22156009,3.5,1574220035,Western
22156010,3.5,1574220089,Action
22156011,3.5,1574220089,Adventure
22156012,3.5,1574220089,Sci-Fi
22156013,3.5,1574220089,IMAX
22156014,4.0,1574220256,Action
22156015,4.0,1574220256,Sci-Fi
22156016,4.0,1574220256,Thriller
22156017,4.0,1574220256,Western
22156018,4.0,1574220256,IMAX
22156019,4.0,1574219991,Sci-Fi
22156020,4.0,1574219991,Thriller
22156021,3.5,1574220157,Adventure
22156022,3.5,1574220157,Comedy
22156023,3.5,1574220157,Sci-Fi
22156024,3.0,1574220372,Action
22156025,3.0,1574220372,Drama
22156026,3.0,1574220372,Thriller
22156027,3.5,1574220444,Action
22156028,3.5,1574220444,Sci-Fi
22156029,3.5,1574220444,War
22156030,3.5,1574220246,Action
22156031,3.5,1574220246,Fantasy
22156032,3.5,1574220246,Thriller
22156033,3.5,1574220246,IMAX
22156034,3.5,1574220240,Action
22156035,3.5,1574220240,Adventure
22156036,3.5,1574220240,Mystery
22156037,3.5,1574220240,Thriller
22156038,4.0,1574220076,Action
22156039,4.0,1574220076,Adventure
22156040,4.0,1574220076,Fantasy
22156041,4.0,1574220076,IMAX
22156042,4.0,1574220160,Action
22156043,4.0,1574220160,Adventure
22156044,4.0,1574220160,Animation
22156045,4.0,1574220160,Children
22156046,4.0,1574220160,Comedy
22156047,4.0,1574220160,IMAX
22156048,3.0,1574220199,Action
22156049,3.0,1574220199,Adventure
22156050,3.0,1574220199,Sci-Fi
22156051,3.0,1574220199,War
22156052,3.0,1574220199,IMAX
22156053,3.5,1574220007,Action
22156054,3.5,1574220007,Adventure
22156055,3.5,1574220007,Sci-Fi
22156056,3.5,1574220007,Thriller
22156057,3.5,1574220007,War
22156058,2.5,1574220151,Comedy
22156059,2.5,1574220151,Romance
22156060,4.0,1574220023,Action
22156061,4.0,1574220023,Drama
22156062,4.0,1574220023,Sci-Fi
22156063,4.0,1574220023,Thriller
22156064,3.5,1574219911,
22156065,3.0,1574220194,Action
22156066,3.0,1574220194,Animation
22156067,3.0,1574220194,Mystery
22156068,3.0,1574220194,IMAX
22156069,3.5,1574220132,Children
22156070,3.5,1574220132,Drama
22156071,3.5,1574220132,Mystery
22156072,3.0,1574220290,Action
22156073,3.0,1574220290,Adventure
22156074,4.0,1574220145,Action
22156075,4.0,1574220145,Adventure
22156076,4.0,1574220145,Drama
22156077,4.0,1574220145,Thriller
22156078,4.0,1574220145,IMAX
22156079,5.0,1574220003,Action
22156080,5.0,1574220003,Adventure
22156081,5.0,1574220003,Comedy
22156082,5.0,1574220003,Crime
22156083,5.0,1574220003,Mystery
22156084,5.0,1574220003,Thriller
22156085,3.5,1574220418,Action
22156086,3.5,1574220418,Drama
22156087,3.0,1574220546,Action
22156088,3.0,1574220546,Comedy
22156089,3.0,1574220546,Romance
22156090,3.0,1574220049,Action
22156091,3.0,1574220049,Comedy
22156092,3.0,1574220049,Crime
22156093,2.5,1574220499,Action
22156094,2.5,1574220499,Sci-Fi
22156095,2.5,1574220499,Thriller
22156096,2.5,1574220499,IMAX
22156097,3.0,1574220082,Action
22156098,3.0,1574220082,Comedy
22156099,3.0,1574220082,Sci-Fi
22156100,3.0,1574220082,IMAX
22156101,4.5,1574220032,Action
22156102,4.5,1574220032,Horror
22156103,4.5,1574220032,Sci-Fi
22156104,4.5,1574220032,IMAX
22156105,3.5,1574220486,Adventure
22156106,3.5,1574220486,Animation
22156107,3.5,1574220486,Comedy
22156108,4.0,1574219993,Action
22156109,4.0,1574219993,Crime
22156110,4.0,1574219993,Sci-Fi
22156111,3.5,1574220354,Action
22156112,3.5,1574220354,Crime
22156113,3.5,1574220354,Drama
22156114,3.5,1574220354,Thriller
22156115,3.5,1574220306,Animation
22156116,3.5,1574220306,Children
22156117,3.5,1574220306,Comedy
22156118,4.0,1574220060,Drama
22156119,4.0,1574220060,Sci-Fi
22156120,4.0,1574220060,IMAX
22156121,2.5,1574220046,Animation
22156122,2.5,1574220046,Comedy
22156123,4.0,1574220014,Adventure
22156124,4.0,1574220014,Drama
22156125,4.0,1574220014,IMAX
22156126,4.0,1574219880,Action
22156127,4.0,1574219880,Drama
22156128,4.0,1574219880,Western
22156129,4.0,1574219931,Action
22156130,4.0,1574219931,Adventure
22156131,4.0,1574219931,Sci-Fi
22156132,3.5,1574219919,Action
22156133,3.5,1574219919,Adventure
22156134,3.5,1574219919,Animation
22156135,3.5,1574219919,Sci-Fi
22244518,3.0,1573699976,Comedy
22244519,3.0,1573699976,Drama
22244520,3.0,1573699976,Romance
22244539,4.0,1573700030,
22244592,4.0,1573700006,Children
22244593,4.0,1573700006,Comedy
22244594,4.0,1573700006,Fantasy
22244603,5.0,1573884099,Comedy
22244638,4.5,1573884121,Comedy
22244698,4.5,1573883546,Comedy
22244699,4.5,1573883546,Fantasy
22244702,4.0,1573883473,Drama
22244703,4.0,1573883473,Thriller
22244710,3.0,1573883583,Action
22244711,3.0,1573883583,Adventure
22244712,3.0,1573883583,Sci-Fi
22244713,3.0,1573883583,IMAX
22244725,4.0,1573883569,Action
22244726,4.0,1573883569,War
22244736,3.5,1573883614,Action
22244737,3.5,1573883614,Comedy
22244748,4.5,1573883743,(no genres listed)
22244750,5.0,1573709329,Comedy
22244751,3.5,1573883414,(no genres listed)
22244759,4.5,1574135299,Drama
22244768,4.0,1573883485,Crime
22244769,4.0,1573883485,Drama
22244770,4.0,1573883485,Thriller
22268796,2.0,1574016863,Fantasy
22268797,2.0,1574016863,Horror
22268798,2.0,1574016863,Sci-Fi
22268799,2.0,1574016863,Thriller
22313096,3.0,1574138681,Action
22313097,3.0,1574138681,Adventure
22314336,4.5,1574138616,Crime
22314337,4.5,1574138616,Drama
22314338,4.5,1574138616,Thriller
22348705,3.5,1573840530,Adventure
22348706,3.5,1573840530,Drama
22348707,3.5,1573840530,IMAX
22348708,4.0,1573840383,Action
22348709,4.0,1573840383,Adventure
22348710,4.0,1573840383,Sci-Fi
22348711,5.0,1573840259,Crime
22348712,5.0,1573840259,Drama
22348713,4.0,1573840535,Comedy
22348714,4.0,1573840535,Drama
22348715,4.0,1573840535,Romance
22348716,4.0,1573840535,War
22348717,4.5,1573840463,Action
22348718,4.5,1573840463,Adventure
22348719,4.5,1573840463,Sci-Fi
22348720,4.5,1573840463,Thriller
22348721,4.5,1573840275,Drama
22348722,4.5,1573840275,War
22348723,4.5,1573840386,Crime
22348724,4.5,1573840386,Horror
22348725,4.5,1573840386,Thriller
22348726,3.5,1573840382,Crime
22348727,3.5,1573840382,Drama
22348728,4.0,1573840389,Action
22348729,4.0,1573840389,Adventure
22348730,4.0,1573840430,Drama
22348731,4.0,1573840296,Action
22348732,4.0,1573840296,Adventure
22348733,4.0,1573840296,Comedy
22348734,4.0,1573840296,Sci-Fi
22348735,4.5,1573840454,Drama
22348736,4.5,1573840454,Romance
22348737,4.5,1573840544,Action
22348738,4.5,1573840544,Drama
22348739,4.5,1573840544,War
22348740,4.0,1573840770,Crime
22348741,4.0,1573840770,Drama
22348742,4.0,1573840273,Action
22348743,4.0,1573840273,Sci-Fi
22348744,4.0,1573840273,Thriller
22348745,4.0,1573840546,Drama
22348746,4.0,1573840546,Horror
22348747,4.0,1573840546,Mystery
22348748,3.5,1573840556,Drama
22348749,3.5,1573840556,Romance
22348750,4.0,1573840264,Action
22348751,4.0,1573840264,Crime
22348752,4.0,1573840264,Drama
22348753,4.0,1573840264,Thriller
22348754,4.0,1573840547,Action
22348755,4.0,1573840547,Adventure
22348756,4.0,1573840547,Drama
22348757,3.5,1573840520,Drama
22348758,4.5,1573840550,Mystery
22348759,4.5,1573840550,Thriller
22348760,3.5,1573840549,Adventure
22348761,3.5,1573840549,Animation
22348762,3.5,1573840549,Children
22348763,3.5,1573840549,Comedy
22348764,3.5,1573840549,Fantasy
22348765,3.5,1573840549,Romance
22348766,3.0,1573840553,Adventure
22348767,3.0,1573840553,Animation
22348768,3.0,1573840553,Children
22348769,3.0,1573840553,Comedy
22348770,3.0,1573840553,Fantasy
22348771,3.0,1573840609,Adventure
22348772,3.0,1573840609,Children
22348773,3.0,1573840609,Fantasy
22348774,3.0,1573840586,Crime
22348775,3.0,1573840586,Thriller
22348776,3.5,1573840374,Adventure
22348777,3.5,1573840374,Fantasy
22348778,4.0,1573840600,Action
22348779,4.0,1573840600,Mystery
22348780,4.0,1573840600,Thriller
22348781,3.5,1573840588,Action
22348782,3.5,1573840588,Crime
22348783,3.5,1573840588,Mystery
22348784,3.5,1573840588,Sci-Fi
22348785,3.5,1573840588,Thriller
22348786,4.0,1573840812,Adventure
22348787,4.0,1573840812,Animation
22348788,4.0,1573840812,Fantasy
22348789,3.5,1573840373,Adventure
22348790,3.5,1573840373,Fantasy
22348791,4.5,1573840422,Drama
22348792,4.5,1573840422,War
22348793,5.0,1573840774,Action
22348794,5.0,1573840774,Adventure
22348795,5.0,1573840774,Crime
22348796,5.0,1573840774,Drama
22348797,5.0,1573840774,Thriller
22348798,3.5,1573840581,Action
22348799,3.5,1573840581,Crime
22348800,3.5,1573840581,Thriller
22348801,3.5,1573840375,Action
22348802,3.5,1573840375,Adventure
22348803,3.5,1573840375,Drama
22348804,3.5,1573840375,Fantasy
22348805,3.5,1573840629,Action
22348806,3.5,1573840629,Drama
22348807,3.5,1573840629,Thriller
22348808,3.5,1573840405,Comedy
22348809,4.5,1573840517,Drama
22348810,3.5,1573840596,Action
22348811,3.5,1573840596,Crime
22348812,3.5,1573840596,IMAX
22348813,3.5,1573840624,Action
22348814,3.5,1573840624,Sci-Fi
22348815,3.5,1573840624,Thriller
22348816,3.5,1573840624,IMAX
22348817,4.5,1573840525,Drama
22348818,4.5,1573840525,Fantasy
22348819,4.5,1573840525,Thriller
22348820,4.5,1573840613,Crime
22348821,4.5,1573840613,Drama
22348822,4.5,1573840613,Thriller
22348823,5.0,1573840842,Action
22348824,5.0,1573840842,Adventure
22348825,5.0,1573840842,Drama
22348826,5.0,1573840842,Sci-Fi
22348827,5.0,1573840842,Thriller
22348828,4.5,1573840431,Drama
22348829,4.5,1573840431,Mystery
22348830,4.5,1573840431,Sci-Fi
22348831,4.5,1573840431,Thriller
22348832,4.5,1573840771,Comedy
22348833,4.5,1573840771,Crime
22348834,4.5,1573840771,Drama
22348835,4.5,1573840771,Thriller
22348836,4.5,1573840574,Action
22348837,4.5,1573840574,Crime
